,VDO,L*,a*,b*,File_Name,Crop_Index,R,G,B,L_cal,a_cal,b_cal
4311,M_327E_3,29.12,12.69,-29.78,M_327E_3.mp4_sec_0026.jpg,2,27.208,35.8672,194.754,32.15,48.37,-77.17
4312,M_327E_3,29.12,12.69,-29.78,M_327E_3.mp4_sec_0026.jpg,3,30.6492,39.8028,195.3687,33.17,46.6,-75.8
4313,M_327E_3,29.12,12.69,-29.78,M_327E_3.mp4_sec_0026.jpg,4,27.7821,36.447,194.312,32.25,47.95,-76.77
4314,M_327E_3,29.12,12.69,-29.78,M_327E_3.mp4_sec_0026.jpg,5,27.4508,36.042,194.7033,32.19,48.27,-77.07
4315,M_327E_3,29.12,12.69,-29.78,M_327E_3.mp4_sec_0027.jpg,1,29.901,39.4847,194.9352,33.03,46.59,-75.81
4316,M_327E_3,29.12,12.69,-29.78,M_327E_3.mp4_sec_0027.jpg,2,28.7828,38.4262,193.8286,32.66,46.77,-75.85
4317,M_327E_3,29.12,12.69,-29.78,M_327E_3.mp4_sec_0027.jpg,3,31.5806,40.6508,196.4021,33.49,46.5,-75.82
4318,M_327E_3,29.12,12.69,-29.78,M_327E_3.mp4_sec_0027.jpg,4,30.1353,39.7255,194.7103,33.07,46.4,-75.62
4319,M_327E_3,29.12,12.69,-29.78,M_327E_3.mp4_sec_0027.jpg,5,35.3984,44.7377,198.5981,34.73,45.15,-74.92
4320,M_327E_3,29.12,12.69,-29.78,M_327E_3.mp4_sec_0028.jpg,1,27.9702,36.2044,194.2175,32.21,48.08,-76.8
4321,M_327E_3,29.12,12.69,-29.78,M_327E_3.mp4_sec_0028.jpg,2,29.0437,38.5303,194.7186,32.77,47.0,-76.12
4322,M_327E_3,29.12,12.69,-29.78,M_327E_3.mp4_sec_0028.jpg,3,36.0794,45.7385,199.296,35.04,44.85,-74.78
4323,M_327E_3,29.12,12.69,-29.78,M_327E_3.mp4_sec_0028.jpg,4,31.0734,40.1369,195.4264,33.27,46.46,-75.67
4324,M_327E_3,29.12,12.69,-29.78,M_327E_3.mp4_sec_0028.jpg,5,29.8404,39.1517,195.616,33.02,46.98,-76.18
4325,M_327E_3,29.12,12.69,-29.78,M_327E_3.mp4_sec_0029.jpg,1,27.82,36.7345,196.1243,32.48,48.34,-77.34
4326,M_327E_3,29.12,12.69,-29.78,M_327E_3.mp4_sec_0029.jpg,2,29.7841,38.0915,196.395,32.88,47.81,-76.83
4327,M_327E_3,29.12,12.69,-29.78,M_327E_3.mp4_sec_0029.jpg,3,31.6466,40.8624,196.3988,33.54,46.39,-75.75
4328,M_327E_3,29.12,12.69,-29.78,M_327E_3.mp4_sec_0029.jpg,4,29.5029,39.143,194.9217,32.94,46.75,-75.95
4329,M_327E_3,29.12,12.69,-29.78,M_327E_3.mp4_sec_0029.jpg,5,27.614,36.3678,195.6147,32.35,48.38,-77.29
4330,M_327E_3,29.12,12.69,-29.78,M_327E_3.mp4_sec_0030.jpg,1,32.3819,41.7186,197.2256,33.82,46.21,-75.7
4331,M_327E_3,29.12,12.69,-29.78,M_327E_3.mp4_sec_0030.jpg,2,29.9102,39.0642,194.8586,32.94,46.8,-75.92
4332,M_327E_3,29.12,12.69,-29.78,M_327E_3.mp4_sec_0030.jpg,3,28.9899,37.6807,195.7693,32.7,47.79,-76.8
4333,M_327E_3,29.12,12.69,-29.78,M_327E_3.mp4_sec_0030.jpg,4,30.4508,39.5601,195.2513,33.1,46.68,-75.86
4334,M_327E_3,29.12,12.69,-29.78,M_327E_3.mp4_sec_0030.jpg,5,29.7015,39.4848,195.3698,33.06,46.7,-75.99
4335,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0000.jpg,1,26.4864,60.5326,193.3458,37.49,33.06,-67.65
4336,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0000.jpg,2,27.6608,61.8438,193.2535,37.84,32.32,-67.02
4337,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0000.jpg,3,26.7484,61.5619,192.1198,37.65,32.03,-66.73
4338,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0000.jpg,4,27.343,61.6615,192.5093,37.73,32.16,-66.81
4339,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0000.jpg,5,26.7665,61.474,191.6753,37.6,31.94,-66.59
4340,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0001.jpg,1,27.7115,62.565,191.9364,37.92,31.44,-66.19
4341,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0001.jpg,2,40.591,71.4168,189.5183,40.51,26.59,-60.68
4342,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0001.jpg,3,27.1099,62.0667,192.1967,37.8,31.78,-66.54
4343,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0001.jpg,4,26.4538,60.4568,193.3703,37.47,33.11,-67.7
4344,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0001.jpg,5,28.6852,62.839,191.5703,38.0,31.24,-65.87
4345,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0002.jpg,1,27.7934,62.1476,192.2791,37.85,31.82,-66.49
4346,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0002.jpg,2,29.9125,64.7496,192.5863,38.6,30.51,-65.43
4347,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0002.jpg,3,40.2038,70.8839,189.2861,40.34,26.8,-60.83
4348,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0002.jpg,4,27.0432,61.8342,192.2198,37.74,31.92,-66.65
4349,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0002.jpg,5,27.0733,61.9788,192.0015,37.76,31.76,-66.5
4350,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0003.jpg,1,26.5487,61.1293,192.3253,37.56,32.35,-67.0
4351,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0003.jpg,2,26.448,60.6319,192.9894,37.48,32.88,-67.47
4352,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0003.jpg,3,26.9267,61.604,191.5745,37.63,31.84,-66.49
4353,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0003.jpg,4,26.7441,61.5134,192.1467,37.64,32.07,-66.76
4354,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0003.jpg,5,27.4568,62.0267,193.0524,37.87,32.12,-66.88
4355,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0004.jpg,1,41.7604,72.8137,190.391,40.98,26.17,-60.38
4356,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0004.jpg,2,26.4736,61.1278,192.1044,37.54,32.27,-66.92
4357,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0004.jpg,3,27.2324,61.9266,192.111,37.76,31.85,-66.55
4358,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0004.jpg,4,38.2339,71.4386,192.8623,40.64,27.39,-62.24
4359,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0004.jpg,5,26.7833,61.7046,191.9218,37.68,31.88,-66.59
4360,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0005.jpg,1,41.8575,72.8821,190.6903,41.02,26.24,-60.47
4361,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0005.jpg,2,27.7046,62.4632,192.4489,37.94,31.67,-66.44
4362,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0005.jpg,3,28.4863,63.174,193.3057,38.21,31.59,-66.45
4363,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0005.jpg,4,26.7174,61.6267,191.7877,37.64,31.88,-66.58
4364,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0005.jpg,5,26.2929,60.2799,193.1777,37.4,33.15,-67.7
4365,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0006.jpg,1,27.3661,62.1055,192.4176,37.83,31.85,-66.6
4366,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0006.jpg,2,26.6974,61.5297,191.8493,37.62,31.96,-66.64
4367,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0006.jpg,3,27.1434,61.9725,192.2168,37.78,31.85,-66.58
4368,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0006.jpg,4,27.9535,62.676,190.9141,37.88,31.05,-65.72
4369,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0006.jpg,5,40.9617,73.9441,192.6449,41.37,26.11,-60.92
4370,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0007.jpg,1,26.4665,62.6436,193.9907,38.05,31.96,-67.07
4371,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0007.jpg,2,26.8821,61.594,191.7687,37.64,31.91,-66.57
4372,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0007.jpg,3,40.2141,73.0286,192.7537,41.12,26.62,-61.4
4373,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0007.jpg,4,26.8414,61.7445,192.0423,37.7,31.9,-66.62
4374,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0007.jpg,5,27.02,61.5661,191.9573,37.65,32.0,-66.65
4375,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0008.jpg,1,26.6403,61.4247,192.5007,37.65,32.24,-66.95
4376,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0008.jpg,2,29.2465,63.4696,192.9136,38.28,31.35,-66.12
4377,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0008.jpg,3,28.302,62.231,193.0969,37.95,32.09,-66.76
4378,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0008.jpg,4,41.428,73.4029,192.7553,41.27,26.54,-61.16
4379,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0008.jpg,5,27.1392,61.1716,192.2293,37.58,32.35,-66.91
4380,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0009.jpg,1,39.3244,71.6187,191.748,40.65,27.04,-61.63
4381,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0009.jpg,2,31.3665,65.0832,192.0643,38.7,30.28,-64.99
4382,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0009.jpg,3,28.1784,62.7205,193.2819,38.08,31.84,-66.64
4383,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0009.jpg,4,27.7888,62.1921,192.4577,37.87,31.85,-66.55
4384,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0009.jpg,5,27.4293,62.7123,193.9894,38.1,32.01,-66.98
4385,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0010.jpg,1,27.2379,62.1377,192.1168,37.81,31.72,-66.47
4386,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0010.jpg,2,29.7681,61.7892,191.7209,37.8,32.06,-66.28
4387,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0010.jpg,3,27.3978,61.8681,192.7264,37.8,32.11,-66.81
4388,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0010.jpg,4,26.6996,60.8033,192.4082,37.49,32.6,-67.16
4389,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0010.jpg,5,26.819,61.8176,191.7253,37.69,31.75,-66.47
4390,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0011.jpg,1,26.9652,61.5665,191.8861,37.65,31.97,-66.62
4391,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0011.jpg,2,27.2284,61.7077,191.911,37.69,31.92,-66.56
4392,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0011.jpg,3,27.7342,61.857,192.3918,37.79,32.03,-66.66
4393,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0011.jpg,4,27.0967,61.4819,191.7154,37.62,31.98,-66.58
4394,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0011.jpg,5,27.0535,61.6229,192.7973,37.73,32.25,-66.96
4395,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0012.jpg,1,27.0134,62.0126,192.0148,37.77,31.74,-66.49
4396,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0012.jpg,2,27.3062,61.9652,192.6588,37.82,32.01,-66.75
4397,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0012.jpg,3,26.8874,61.6679,191.7414,37.66,31.85,-66.53
4398,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0012.jpg,4,26.6872,61.6872,191.6872,37.65,31.8,-66.51
4399,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0012.jpg,5,28.5846,63.3051,191.6641,38.12,30.97,-65.73
4400,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0013.jpg,1,26.8907,61.8092,190.9332,37.63,31.49,-66.15
4401,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0013.jpg,2,39.2581,69.9974,189.774,40.11,27.39,-61.47
4402,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0013.jpg,3,27.6632,63.0097,194.2266,38.2,31.92,-66.94
4403,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0013.jpg,4,30.7577,65.2042,193.0386,38.78,30.47,-65.38
4404,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0013.jpg,5,40.028,72.5709,192.7364,40.99,26.87,-61.59
4405,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0014.jpg,1,28.3703,63.063,192.7288,38.13,31.46,-66.27
4406,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0014.jpg,2,26.4811,61.3698,191.5079,37.55,31.92,-66.58
4407,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0014.jpg,3,39.2002,69.4822,189.3976,39.95,27.57,-61.53
4408,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0014.jpg,4,26.7465,61.6527,191.6996,37.64,31.83,-66.53
4409,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0014.jpg,5,27.6571,62.1868,192.7119,37.89,31.93,-66.66
4410,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0015.jpg,1,28.439,62.9496,190.6269,37.95,30.83,-65.46
4411,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0015.jpg,2,30.6324,62.7412,192.1434,38.1,31.69,-66.01
4412,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0015.jpg,3,26.6908,61.6498,191.4636,37.62,31.75,-66.44
4413,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0015.jpg,4,30.0718,64.8401,192.7196,38.64,30.51,-65.44
4414,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0015.jpg,5,30.4326,64.8544,192.691,38.65,30.53,-65.4
4415,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0016.jpg,1,37.6269,70.1289,191.9734,40.22,27.83,-62.45
4416,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0016.jpg,2,26.778,60.4881,191.3758,37.34,32.46,-66.86
4417,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0016.jpg,3,28.1482,63.1588,190.9474,38.01,30.77,-65.53
4418,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0016.jpg,4,27.2082,60.9738,191.326,37.47,32.18,-66.62
4419,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0016.jpg,5,27.0841,62.0841,192.0841,37.79,31.72,-66.49
4420,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0017.jpg,1,27.6139,61.372,192.8007,37.69,32.46,-67.03
4421,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0017.jpg,2,27.9258,61.4932,191.078,37.6,31.84,-66.26
4422,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0017.jpg,3,26.3634,60.8048,192.3251,37.47,32.54,-67.14
4423,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0017.jpg,4,27.7201,62.2643,192.6791,37.91,31.87,-66.61
4424,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0017.jpg,5,26.4421,61.1822,191.9623,37.54,32.19,-66.84
4425,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0018.jpg,1,27.3412,62.3412,192.2826,37.88,31.66,-66.45
4426,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0018.jpg,2,27.5877,61.7044,192.9927,37.79,32.32,-66.97
4427,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0018.jpg,3,31.8804,67.417,195.0489,39.52,29.88,-65.22
4428,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0018.jpg,4,27.7934,62.4493,192.9648,37.98,31.86,-66.65
4429,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0018.jpg,5,26.852,61.8064,191.9403,37.7,31.83,-66.56
4430,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0019.jpg,1,27.8005,62.5436,192.0712,37.93,31.5,-66.25
4431,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0019.jpg,2,27.5031,61.9753,193.6647,37.9,32.36,-67.14
4432,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0019.jpg,3,27.1947,61.6474,192.9187,37.75,32.29,-66.99
4433,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0019.jpg,4,30.8326,65.9079,192.1168,38.89,29.72,-64.71
4434,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0019.jpg,5,27.1789,62.0121,191.0178,37.7,31.42,-66.08
4435,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0020.jpg,1,28.0053,62.598,192.5359,37.99,31.65,-66.4
4436,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0020.jpg,2,39.5844,72.8412,192.813,41.04,26.67,-61.55
4437,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0020.jpg,3,30.4152,64.994,192.3421,38.66,30.33,-65.2
4438,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0020.jpg,4,41.8267,73.0114,190.5059,41.04,26.1,-60.35
4439,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0020.jpg,5,27.3593,62.3709,194.813,38.08,32.49,-67.45
4440,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0021.jpg,1,28.1603,61.387,191.4451,37.62,32.05,-66.44
4441,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0021.jpg,2,27.6758,62.4095,191.0013,37.81,31.21,-65.88
4442,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0021.jpg,3,26.3672,62.8086,193.093,38.02,31.54,-66.65
4443,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0021.jpg,4,26.6485,61.5225,191.5888,37.6,31.87,-66.54
4444,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0021.jpg,5,39.7901,70.563,190.5731,40.33,27.37,-61.53
4445,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0022.jpg,1,27.4434,61.9566,192.4793,37.81,31.97,-66.67
4446,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0022.jpg,2,26.846,60.7636,192.9225,37.52,32.81,-67.37
4447,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0022.jpg,3,26.8934,61.344,192.4971,37.64,32.31,-66.96
4448,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0022.jpg,4,34.5991,67.9575,192.9661,39.62,29.15,-63.96
4449,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0022.jpg,5,37.8531,71.1725,193.278,40.58,27.64,-62.55
4450,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0023.jpg,1,30.4976,65.0648,193.0524,38.73,30.53,-65.45
4451,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0023.jpg,2,29.5311,63.9753,192.9165,38.42,31.07,-65.9
4452,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0023.jpg,3,27.2101,62.2101,192.1317,37.83,31.67,-66.45
4453,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0023.jpg,4,28.7432,62.4465,191.3747,37.89,31.42,-65.95
4454,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0023.jpg,5,26.6084,62.611,193.8549,38.04,31.94,-67.02
4455,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0024.jpg,1,39.681,72.6112,192.7211,40.99,26.79,-61.6
4456,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0024.jpg,2,26.9745,61.2053,193.2068,37.66,32.64,-67.3
4457,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0024.jpg,3,27.2756,61.6516,192.9707,37.76,32.31,-67.01
4458,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0024.jpg,4,34.0927,68.1097,193.0275,39.64,29.02,-63.96
4459,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0024.jpg,5,38.0995,71.1828,192.252,40.52,27.32,-62.1
4460,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0025.jpg,1,41.6044,73.1632,191.0434,41.1,26.15,-60.53
4461,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0025.jpg,2,27.1024,61.6963,194.2421,37.86,32.69,-67.51
4462,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0025.jpg,3,30.6874,66.1297,191.6361,38.9,29.41,-64.43
4463,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0025.jpg,4,28.5128,63.4022,192.1399,38.18,31.06,-65.89
4464,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0025.jpg,5,35.935,69.6037,194.0273,40.16,28.63,-63.64
4465,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0026.jpg,1,29.8524,64.5317,192.5522,38.54,30.63,-65.51
4466,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0026.jpg,2,41.2538,73.6489,192.67,41.31,26.34,-61.03
4467,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0026.jpg,3,27.0841,61.1645,191.9319,37.56,32.25,-66.79
4468,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0026.jpg,4,27.1027,61.6864,192.0106,37.69,31.95,-66.62
4469,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0026.jpg,5,26.2007,61.7126,192.4397,37.69,31.99,-66.84
4470,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0027.jpg,1,27.6225,62.18,192.9341,37.9,32.0,-66.76
4471,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0027.jpg,2,27.1892,61.0954,192.9377,37.62,32.64,-67.22
4472,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0027.jpg,3,42.1566,73.7921,191.5112,41.32,25.99,-60.42
4473,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0027.jpg,4,26.8674,61.87,191.8689,37.72,31.77,-66.5
4474,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0027.jpg,5,27.1894,63.6932,194.2842,38.36,31.47,-66.72
4475,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0028.jpg,1,27.1921,61.5886,192.3559,37.7,32.14,-66.79
4476,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0028.jpg,2,29.522,63.8256,191.831,38.3,30.79,-65.52
4477,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0028.jpg,3,27.0046,61.1973,192.0388,37.57,32.26,-66.83
4478,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0028.jpg,4,26.957,62.1196,192.1625,37.8,31.72,-66.51
4479,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0028.jpg,5,27.7824,62.9429,194.0773,38.18,31.93,-66.9
4480,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0029.jpg,1,27.9947,62.8496,192.4599,38.04,31.46,-66.27
4481,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0029.jpg,2,26.7914,60.8703,191.7487,37.46,32.34,-66.86
4482,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0029.jpg,3,29.2562,64.5335,193.5767,38.59,30.91,-65.96
4483,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0029.jpg,4,38.4097,70.1207,189.8643,40.11,27.23,-61.52
4484,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0029.jpg,5,38.5676,70.1161,190.0971,40.13,27.33,-61.61
4485,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0030.jpg,1,26.552,61.2333,191.8872,37.55,32.14,-66.78
4486,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0030.jpg,2,27.4363,62.4357,192.2275,37.9,31.59,-66.38
4487,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0030.jpg,3,27.2434,61.0886,192.1837,37.56,32.4,-66.92
4488,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0030.jpg,4,27.3745,62.2145,192.354,37.86,31.76,-66.53
4489,M_3336_1,30.34,7.32,-28.51,M_3336_1.mp4_sec_0030.jpg,5,27.402,63.2258,193.9947,38.23,31.68,-66.78
4490,M_3336_2,30.35,7.47,-28.56,M_3336_2.mp4_sec_0000.jpg,1,28.3852,62.8908,192.3544,38.06,31.44,-66.19
4491,M_3336_2,30.35,7.47,-28.56,M_3336_2.mp4_sec_0000.jpg,2,26.8189,61.6513,192.0614,37.67,31.96,-66.67
4492,M_3336_2,30.35,7.47,-28.56,M_3336_2.mp4_sec_0000.jpg,3,26.7053,61.6255,191.5921,37.63,31.81,-66.5
4493,M_3336_2,30.35,7.47,-28.56,M_3336_2.mp4_sec_0000.jpg,4,30.7408,65.0842,193.1434,38.76,30.57,-65.47
4494,M_3336_2,30.35,7.47,-28.56,M_3336_2.mp4_sec_0000.jpg,5,28.0044,62.8408,190.5095,37.9,30.81,-65.49
4495,M_3336_2,30.35,7.47,-28.56,M_3336_2.mp4_sec_0001.jpg,1,27.319,62.0707,192.1273,37.8,31.77,-66.5
4496,M_3336_2,30.35,7.47,-28.56,M_3336_2.mp4_sec_0001.jpg,2,29.7643,61.9877,191.8777,37.86,31.98,-66.26
4497,M_3336_2,30.35,7.47,-28.56,M_3336_2.mp4_sec_0001.jpg,3,39.4698,72.3641,192.8661,40.92,26.97,-61.77
4498,M_3336_2,30.35,7.47,-28.56,M_3336_2.mp4_sec_0001.jpg,4,29.078,64.463,190.6859,38.35,29.96,-64.83
4499,M_3336_2,30.35,7.47,-28.56,M_3336_2.mp4_sec_0001.jpg,5,27.5425,62.3436,192.8337,37.93,31.86,-66.66
